order id,order date,customer id,product id,quantity,customer name,customer email,phone number,address line 1,city,country,postcode,loyalty card,coffee type,roast type,size,unit price,price per 100g,profit
ZFR-79447-696,2023-03-22,77828-66867-KH,R-M-0.5,1,Hazel Iacopini,,+1 (682) 246-6139,7594 Hollow Ridge Road,Fort Worth,United States,76178,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996
NUU-03893-975,2022-01-17,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,vshoebothamkv@redcross.org,+1 (212) 998-0802,93569 Hintze Way,Brooklyn,United States,11254,No,Lib,L,0.5,9.51,1.902,1.2363
GVG-59542-307,2021-07-02,26314-66792-VP,E-M-1,2,Bran Sterke,bsterkekw@biblegateway.com,+1 (682) 617-0470,0066 Hanover Avenue,Fort Worth,United States,76198,Yes,Exc,M,1.0,13.75,1.375,1.5125
YLY-35287-172,2024-05-23,69410-04668-MA,A-D-0.5,5,Simone Capon,scaponkx@craigslist.org,+1 (602) 619-0168,0616 Utah Parkway,Phoenix,United States,85053,No,Ara,D,0.5,5.97,1.194,0.5373
DCI-96254-548,2024-06-14,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,Ara,D,0.2,2.985,1.4925,0.26865
KHZ-26264-253,2023-07-20,24972-55878-KX,L-L-0.2,6,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,Lib,L,0.2,4.755,2.3775,0.61815
AAQ-13644-699,2024-06-03,46296-42617-OQ,R-D-1,4,Fernando Sulman,fsulmanl0@washington.edu,+1 (828) 464-2678,45 Village Terrace,Asheville,United States,28805,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
LWL-68108-794,2022-05-26,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,dhollymanl1@ibm.com,+1 (406) 851-1244,46861 Esker Avenue,Billings,United States,59112,Yes,Ara,D,0.5,5.97,1.194,0.5373
JQT-14347-517,2021-07-26,11621-09964-ID,R-D-1,1,Lorelei Nardoni,lnardonil2@hao123.com,,77724 Roxbury Road,Saint Louis,United States,63126,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
BMM-86471-923,2022-10-22,76319-80715-II,L-D-2.5,1,Dallas Yarham,dyarhaml3@moonfruit.com,+1 (816) 213-5248,689 8th Hill,Independence,United States,64054,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
IXU-67272-326,2022-12-24,91654-79216-IC,E-L-0.5,5,Arlana Ferrea,aferreal4@wikia.com,,5299 Springs Park,Greensboro,United States,27404,No,Exc,L,0.5,8.91,1.782,0.9801
ITE-28312-615,2021-09-06,56450-21890-HK,E-L-1,6,Chuck Kendrick,ckendrickl5@webnode.com,,74028 Hansons Crossing,Monroe,United States,71213,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335
ZHQ-30471-635,2021-04-08,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,sdanilchikl6@mit.edu,+44 (292) 975-0144,273 Nelson Parkway,Halton,United Kingdom,LS9,No,Lib,M,0.5,8.73,1.746,1.1349
LTP-31133-134,2024-01-26,66527-94478-PB,A-L-0.5,3,Sarajane Potter,,+1 (817) 389-2294,5 Hermina Drive,Fort Worth,United States,76129,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
ZVQ-26122-859,2021-11-28,77154-45038-IH,A-L-2.5,6,Bobby Folomkin,bfolomkinl8@yolasite.com,+1 (701) 278-8412,2676 Alpine Lane,Fargo,United States,58122,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
MIU-01481-194,2021-07-21,08439-55669-AI,R-M-1,6,Rafferty Pursglove,rpursglovel9@biblegateway.com,+1 (214) 813-8745,4 Buena Vista Circle,Garland,United States,75044,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597
MIU-01481-194,2021-07-21,08439-55669-AI,A-L-0.5,2,Rafferty Pursglove,rpursglovel9@biblegateway.com,+1 (214) 813-8745,4 Buena Vista Circle,Garland,United States,75044,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
UEA-72681-629,2023-03-12,24972-55878-KX,A-L-2.5,3,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
CVE-15042-481,2024-01-01,24972-55878-KX,R-L-1,2,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,Rob,L,1.0,11.95,1.1949999999999998,0.717
EJA-79176-833,2022-03-22,91509-62250-GN,R-M-2.5,6,Dalia Eburah,deburahld@google.co.jp,+44 (607) 596-3921,23 Summerview Place,Birmingham,United Kingdom,B12,No,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998
AHQ-40440-522,2022-09-18,83833-46106-ZC,A-D-1,1,Martie Brimilcombe,mbrimilcombele@cnn.com,,2260 Kinsman Junction,Springfield,United States,22156,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999
TID-21626-411,2021-01-03,19383-33606-PW,R-L-0.5,3,Suzanna Bollam,sbollamlf@list-manage.com,+1 (303) 746-0415,5 Buhler Center,Littleton,United States,80126,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
RSR-96390-187,2023-09-29,67052-76184-CB,E-M-1,6,Mellisa Mebes,,+1 (410) 273-2348,803 Crest Line Parkway,Baltimore,United States,21275,No,Exc,M,1.0,13.75,1.375,1.5125
BZE-96093-118,2023-10-19,43452-18035-DH,L-M-0.2,2,Alva Filipczak,afilipczaklh@ning.com,+353 (176) 447-3656,4847 Vera Crossing,Moycullen,Ireland,A41,No,Lib,M,0.2,4.365,2.1825,0.56745
LOU-41819-242,2024-07-14,88060-50676-MV,R-M-1,2,Dorette Hinemoor,,+1 (754) 336-4224,121 Union Point,Fort Lauderdale,United States,33345,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597
FND-99527-640,2023-07-19,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,relnaughlj@comsenz.com,+1 (619) 728-2474,48 Randy Street,San Diego,United States,92191,Yes,Exc,L,0.5,8.91,1.782,0.9801
ASG-27179-958,2023-12-10,12607-75113-UV,A-M-0.5,3,Jule Deehan,jdeehanlk@about.me,+1 (972) 327-1194,11217 Maywood Terrace,Dallas,United States,75216,No,Ara,M,0.5,6.75,1.35,0.6074999999999999
YKX-23510-272,2021-03-17,56991-05510-PR,A-L-2.5,2,Janella Eden,jedenll@e-recht24.de,,613 Merrick Way,Joliet,United States,60435,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
FSA-98650-921,2022-02-28,01841-48191-NL,L-L-0.5,2,Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,24010 Sunnyside Drive,Dayton,United States,45426,Yes,Lib,L,0.5,9.51,1.902,1.2363
ZUR-55774-294,2022-06-03,33269-10023-CO,L-D-1,6,Ugo Southerden,usoutherdenln@hao123.com,+1 (786) 490-0037,63 Holmberg Avenue,Clearwater,United States,34620,Yes,Lib,D,1.0,12.95,1.295,1.6835
FUO-99821-974,2022-02-22,31245-81098-PJ,E-M-1,3,Verne Dunkerley,,+1 (763) 806-0186,5770 Crest Line Place,Minneapolis,United States,55441,No,Exc,M,1.0,13.75,1.375,1.5125
YVH-19865-819,2021-11-09,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,lburtenshawlp@shinystat.com,+1 (678) 536-4251,8 Prentice Way,Lawrenceville,United States,30045,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995
NNF-47422-501,2022-03-07,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,agregorattilq@vistaprint.com,+353 (773) 508-6581,27208 Maple Avenue,Malahide,Ireland,K36,No,Exc,L,0.2,4.455,2.2275,0.49005
RJI-71409-490,2023-04-26,31613-41626-KX,L-M-0.5,5,Chris Croster,ccrosterlr@gov.uk,+1 (813) 621-3097,9 Brickson Park Street,Tampa,United States,33673,Yes,Lib,M,0.5,8.73,1.746,1.1349
UZL-46108-213,2023-11-11,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,,39 Pawling Place,Nashville,United States,37240,No,Lib,L,1.0,15.85,1.585,2.0605
AOX-44467-109,2023-06-15,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,hjodrellelt@samsung.com,+1 (305) 334-0992,9 Macpherson Avenue,Miami,United States,33175,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995
TZD-67261-174,2022-02-27,01841-48191-NL,E-D-2.5,1,Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,24010 Sunnyside Drive,Dayton,United States,45426,Yes,Exc,D,2.5,27.945,1.1178,3.07395
TBU-64277-625,2023-04-19,98918-34330-GY,E-M-1,6,Beryl Osborn,,+1 (312) 648-4940,71 Donald Trail,Chicago,United States,60686,Yes,Exc,M,1.0,13.75,1.375,1.5125
TYP-85767-944,2024-07-29,51497-50894-WU,R-M-2.5,2,Kaela Nottram,knottramlw@odnoklassniki.ru,+353 (549) 358-7019,5 Moulton Court,Arklow,Ireland,Y14,Yes,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998
GTT-73214-334,2021-01-20,98636-90072-YE,A-L-1,6,Nobe Buney,nbuneylx@jugem.jp,+1 (510) 973-7084,7 Anzinger Parkway,Richmond,United States,94807,No,Ara,L,1.0,12.95,1.295,1.1655
WAI-89905-069,2024-02-21,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,+1 (360) 578-2262,017 Loeprich Trail,Olympia,United States,98506,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
OJL-96844-459,2022-05-03,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,+1 (214) 931-4518,831 Meadow Valley Way,Arlington,United States,76011,Yes,Lib,L,0.2,4.755,2.3775,0.61815
VGI-33205-360,2021-03-21,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,+44 (185) 319-5850,47392 Spenser Trail,Twyford,United Kingdom,LE14,Yes,Lib,M,0.5,8.73,1.746,1.1349
PCA-14081-576,2021-06-13,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,lwhittleseem1@e-recht24.de,+1 (540) 413-9605,720 Victoria Parkway,Roanoke,United States,24009,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
SCS-67069-962,2022-06-05,21403-49423-PD,A-L-2.5,5,Gregorius Trengrove,gtrengrovem2@elpais.com,+1 (516) 513-7620,0862 Farwell Avenue,New Hyde Park,United States,11044,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
BDM-03174-485,2021-03-16,29581-13303-VB,R-L-0.5,4,Wright Caldero,wcalderom3@stumbleupon.com,+1 (714) 117-5483,5933 Graceland Way,Anaheim,United States,92825,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
UJV-32333-364,2023-12-03,86110-83695-YS,L-L-0.5,1,Merell Zanazzi,,+1 (606) 824-3445,4 Memorial Place,Lexington,United States,40596,No,Lib,L,0.5,9.51,1.902,1.2363
FLI-11493-954,2024-07-09,80454-42225-FT,A-L-0.5,4,Jed Kennicott,jkennicottm5@yahoo.co.jp,+1 (813) 579-8389,2 Holy Cross Pass,Tampa,United States,33673,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
IWL-13117-537,2022-04-29,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,gruggenm6@nymag.com,+1 (408) 211-2306,67 Mendota Hill,San Jose,United States,95138,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
OAM-76916-748,2024-01-27,63025-62939-AN,E-D-1,3,Gonzales Cicculi,,,63861 Bunting Road,Washington,United States,20470,Yes,Exc,D,1.0,12.15,1.215,1.3365
UMB-11223-710,2023-02-13,49012-12987-QT,R-D-0.2,6,Man Fright,mfrightm8@harvard.edu,+353 (955) 108-0675,27242 Fordem Crossing,Daingean,Ireland,E91,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
LXR-09892-726,2022-07-13,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,btartem9@aol.com,+1 (360) 927-6561,084 Reindahl Park,Olympia,United States,98506,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
QXX-89943-393,2022-03-12,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,+1 (972) 782-4187,6 Dayton Alley,Mesquite,United States,75185,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
WVS-57822-366,2022-05-04,52151-75971-YY,E-M-2.5,4,Darn Penquet,dpenquetmb@diigo.com,,19199 Mariners Cove Avenue,Sacramento,United States,94207,No,Exc,M,2.5,31.624999999999996,1.265,3.47875
CLJ-23403-689,2023-04-03,19413-02045-CG,R-L-1,2,Jammie Cloke,,+44 (540) 353-5754,844 Lawn Drive,Newton,United Kingdom,NG34,No,Rob,L,1.0,11.95,1.1949999999999998,0.717
XNU-83276-288,2024-06-01,98185-92775-KT,R-M-0.5,1,Chester Clowton,,+1 (763) 691-6777,15196 Pleasure Court,Monticello,United States,55590,No,Rob,M,0.5,5.97,1.194,0.35819999999999996
YOG-94666-679,2023-02-14,86991-53901-AT,L-D-0.2,2,Kathleen Diable,,,81 Arapahoe Circle,Kinloch,United Kingdom,PH43,Yes,Lib,D,0.2,3.885,1.9425,0.50505
KHG-33953-115,2023-12-13,78226-97287-JI,L-D-0.5,3,Koren Ferretti,kferrettimf@huffingtonpost.com,+353 (526) 215-2582,372 Northland Street,Balrothery,Ireland,K32,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
MHD-95615-696,2022-02-07,27930-59250-JT,R-L-2.5,5,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998
HBH-64794-080,2023-02-08,40560-18556-YE,R-D-0.2,3,Chaddie Bennie,,+1 (915) 204-2588,935 Lawn Circle,El Paso,United States,79934,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
CNJ-56058-223,2022-08-11,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,abalsdonemi@toplist.cz,+1 (863) 490-5370,3 Kings Plaza,Largo,United States,34643,No,Lib,L,0.5,9.51,1.902,1.2363
KHO-27106-786,2022-10-10,01603-43789-TN,A-M-1,6,Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,Ara,M,1.0,11.25,1.125,1.0125
KHO-27106-786,2022-10-10,01603-43789-TN,L-D-2.5,6,Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
YAC-50329-982,2022-12-08,75419-92838-TI,E-M-2.5,1,Conchita Bryde,cbrydeml@tuttocitta.it,+1 (405) 497-2199,74 Crowley Plaza,Oklahoma City,United States,73179,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875
VVL-95291-039,2021-04-18,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,senefermm@blog.com,+1 (202) 877-3473,52 Carey Plaza,Washington,United States,20051,No,Exc,L,0.2,4.455,2.2275,0.49005
VUT-20974-364,2023-01-04,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,+1 (770) 779-0007,52441 Evergreen Lane,Atlanta,United States,30351,No,Rob,M,0.5,5.97,1.194,0.35819999999999996
SFC-34054-213,2021-03-10,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,mgundrymo@omniture.com,+353 (500) 164-9392,4 Harper Avenue,Castlebridge,Ireland,R14,No,Lib,L,0.5,9.51,1.902,1.2363
UDS-04807-593,2021-11-29,84074-28110-OV,L-D-0.5,2,Bayard Wellan,bwellanmp@cafepress.com,,7203 Main Crossing,Buffalo,United States,14276,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
FWE-98471-488,2024-07-19,27930-59250-JT,L-L-1,5,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,Lib,L,1.0,15.85,1.585,2.0605
RAU-17060-674,2022-06-26,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,catchesonmr@xinhuanet.com,+1 (202) 975-7723,1 Hovde Pass,Washington,United States,20470,Yes,Lib,L,0.2,4.755,2.3775,0.61815
AOL-13866-711,2021-02-14,83490-88357-LJ,E-M-1,4,Eustace Stenton,estentonms@google.it,+1 (512) 819-1430,8472 Graedel Circle,Austin,United States,78764,Yes,Exc,M,1.0,13.75,1.375,1.5125
NOA-79645-377,2022-11-09,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,etrippmt@wp.com,+1 (602) 971-9708,4 4th Pass,Mesa,United States,85205,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993
KMS-49214-806,2021-04-30,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,lmacmanusmu@imdb.com,+1 (912) 191-6620,9 Springs Crossing,Savannah,United States,31416,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
ABK-08091-531,2022-10-30,53864-36201-FG,L-L-1,3,Tess Benediktovich,tbenediktovichmv@ebay.com,+1 (505) 523-8113,1068 Sutherland Plaza,Albuquerque,United States,87140,Yes,Lib,L,1.0,15.85,1.585,2.0605
GPT-67705-953,2021-11-12,70631-33225-MZ,A-M-0.2,5,Correy Bourner,cbournermw@chronoengine.com,,6058 Lunder Junction,Charlotte,United States,28299,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996
JNA-21450-177,2024-02-11,54798-14109-HC,A-D-1,3,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,United States,73167,Yes,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999
MPQ-23421-608,2023-03-28,08023-52962-ET,E-M-0.5,5,Kandy Heddan,kheddanmy@icq.com,+1 (850) 796-6812,6234 Heath Court,Pensacola,United States,32575,Yes,Exc,M,0.5,8.25,1.65,0.9075
NLI-63891-565,2023-12-10,41899-00283-VK,E-M-0.2,5,Ibby Charters,ichartersmz@abc.net.au,+1 (202) 710-9776,9435 Troy Circle,Washington,United States,20470,No,Exc,M,0.2,4.125,2.0625,0.45375
HHF-36647-854,2023-11-05,39011-18412-GR,A-D-2.5,6,Adora Roubert,aroubertn0@tmall.com,+1 (772) 366-6549,27591 Michigan Place,Port Saint Lucie,United States,34985,Yes,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995
SBN-16537-046,2022-02-28,60255-12579-PZ,A-D-0.2,1,Hillel Mairs,hmairsn1@so-net.ne.jp,+1 (304) 834-9665,325 Forest Run Crossing,Huntington,United States,25705,No,Ara,D,0.2,2.985,1.4925,0.26865
XZD-44484-632,2023-08-06,80541-38332-BP,E-M-1,2,Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,132 New Castle Drive,Philadelphia,United States,19172,No,Exc,M,1.0,13.75,1.375,1.5125
XZD-44484-632,2023-08-06,80541-38332-BP,A-D-0.2,2,Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,132 New Castle Drive,Philadelphia,United States,19172,No,Ara,D,0.2,2.985,1.4925,0.26865
IKQ-39946-768,2023-03-19,72778-50968-UQ,R-M-1,6,Isac Jesper,ijespern4@theglobeandmail.com,+1 (239) 918-0943,810 Sage Court,Naples,United States,34114,No,Rob,M,1.0,9.95,0.9949999999999999,0.597
KMB-95211-174,2023-04-16,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,+1 (682) 812-1698,2 Wayridge Court,Fort Worth,United States,76105,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
QWY-99467-368,2022-11-06,96434-50068-DZ,A-D-2.5,1,Nadeen Broomer,nbroomern6@examiner.com,+1 (402) 219-2018,51 Straubel Terrace,Omaha,United States,68117,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995
SRG-76791-614,2023-03-15,11729-74102-XB,E-L-0.5,1,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,,342 North Lane,Tucson,United States,85732,Yes,Exc,L,0.5,8.91,1.782,0.9801
VSN-94485-621,2023-10-17,88116-12604-TE,A-D-0.2,4,Frans Habbergham,fhabberghamn8@discovery.com,+1 (775) 814-9362,76 Fallview Crossing,Sparks,United States,89436,No,Ara,D,0.2,2.985,1.4925,0.26865
UFZ-24348-219,2021-09-07,27930-59250-JT,L-M-2.5,3,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995
UKS-93055-397,2024-07-13,13082-41034-PD,A-D-2.5,5,Romain Avrashin,ravrashinna@tamu.edu,+1 (202) 973-9890,88 Westerfield Point,Washington,United States,20067,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995
AVH-56062-335,2023-11-21,18082-74419-QH,E-M-0.5,5,Miran Doidge,mdoidgenb@etsy.com,+1 (831) 955-4716,94 Del Mar Lane,Salinas,United States,93907,No,Exc,M,0.5,8.25,1.65,0.9075
HGE-19842-613,2024-01-13,49401-45041-ZU,R-L-0.5,4,Janeva Edinboro,jedinboronc@reverbnation.com,+1 (754) 219-4187,24 Bowman Point,Fort Lauderdale,United States,33345,Yes,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
WBA-85905-175,2024-07-13,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,ttewelsonnd@cdbaby.com,,903 Scoville Court,El Paso,United States,88553,No,Lib,M,0.2,4.365,2.1825,0.56745
DZI-35365-596,2023-11-02,54798-14109-HC,E-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,United States,73167,Yes,Exc,M,0.2,4.125,2.0625,0.45375
XIR-88982-743,2023-07-10,00852-54571-WP,E-M-0.2,2,De Drewitt,ddrewittnf@mapquest.com,+1 (571) 504-1175,6 Tomscot Hill,Alexandria,United States,22313,Yes,Exc,M,0.2,4.125,2.0625,0.45375
VUC-72395-865,2023-10-07,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,agladhillng@stanford.edu,+1 (410) 991-5601,36 Atwood Plaza,Baltimore,United States,21290,Yes,Ara,D,0.5,5.97,1.194,0.5373
BQJ-44755-910,2022-02-28,75006-89922-VW,E-D-2.5,6,Murielle Lorinez,mlorineznh@whitehouse.gov,,029 Bluejay Circle,Evansville,United States,47732,No,Exc,D,2.5,27.945,1.1178,3.07395
JKC-64636-831,2024-07-05,52098-80103-FD,A-M-2.5,2,Edin Mathe,,+1 (404) 514-8311,49261 Merry Crossing,Lawrenceville,United States,30045,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
ZKI-78561-066,2023-09-21,60121-12432-VU,A-D-0.2,3,Mordy Van Der Vlies,mvannj@wikipedia.org,,297 Fulton Way,Mobile,United States,36670,Yes,Ara,D,0.2,2.985,1.4925,0.26865
IMP-12563-728,2021-01-03,68346-14810-UA,E-L-0.5,6,Spencer Wastell,,+1 (432) 765-8747,80 Oak Alley,Midland,United States,79705,No,Exc,L,0.5,8.91,1.782,0.9801
MZL-81126-390,2024-03-08,48464-99723-HK,A-L-0.2,6,Jemimah Ethelston,jethelstonnl@creativecommons.org,+1 (954) 385-3551,676 Mcbride Lane,Hollywood,United States,33023,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996
MZL-81126-390,2024-03-08,48464-99723-HK,A-M-0.2,2,Jemimah Ethelston,jethelstonnl@creativecommons.org,+1 (954) 385-3551,676 Mcbride Lane,Hollywood,United States,33023,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996
TVF-57766-608,2022-03-10,88420-46464-XE,L-D-0.5,1,Perice Eberz,peberznn@woothemes.com,+1 (530) 938-1204,490 Elmside Court,Chico,United States,95973,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101
RUX-37995-892,2023-11-27,37762-09530-MP,L-D-2.5,4,Bear Gaish,bgaishno@altervista.org,,0010 Dayton Crossing,Austin,United States,78737,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
AVK-76526-953,2023-03-04,47268-50127-XY,A-D-1,2,Lynnea Danton,ldantonnp@miitbeian.gov.cn,,111 Mosinee Alley,El Paso,United States,88546,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999
RIU-02231-623,2023-11-16,25544-84179-QC,R-L-0.5,5,Skipton Morrall,smorrallnq@answers.com,+1 (304) 897-5422,52731 Fair Oaks Way,Charleston,United States,25326,Yes,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
WFK-99317-827,2021-06-16,32058-76765-ZL,L-D-2.5,3,Devan Crownshaw,dcrownshawnr@photobucket.com,+1 (610) 576-4733,25669 Spohn Plaza,Allentown,United States,18105,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
SFD-00372-284,2022-07-19,54798-14109-HC,L-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,United States,73167,Yes,Lib,M,0.2,4.365,2.1825,0.56745
SXC-62166-515,2022-02-28,69171-65646-UC,R-L-2.5,5,Joceline Reddoch,jreddochnt@sun.com,+1 (863) 742-5292,79075 Helena Road,Largo,United States,34643,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998
YIE-87008-621,2021-06-22,22503-52799-MI,L-M-0.5,4,Shelley Titley,stitleynu@whitehouse.gov,+1 (701) 350-6149,8279 Old Gate Lane,Fargo,United States,58122,No,Lib,M,0.5,8.73,1.746,1.1349
HRM-94548-288,2021-09-08,08934-65581-ZI,A-L-2.5,6,Redd Simao,rsimaonv@simplemachines.org,+1 (479) 898-5090,37 Ridgeway Street,Fort Smith,United States,72905,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
UJG-34731-295,2024-05-26,15764-22559-ZT,A-M-2.5,1,Cece Inker,,+1 (863) 977-9033,67 Annamark Street,Lakeland,United States,33811,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
TWD-70988-853,2021-12-03,87519-68847-ZG,L-D-1,6,Noel Chisholm,nchisholmnx@example.com,+1 (865) 228-1100,85 Calypso Place,Knoxville,United States,37924,Yes,Lib,D,1.0,12.95,1.295,1.6835
CIX-22904-641,2021-09-17,78012-56878-UB,R-M-1,1,Grazia Oats,goatsny@live.com,+1 (213) 813-1072,7552 Dottie Road,Los Angeles,United States,90030,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597
DLV-65840-759,2024-05-31,77192-72145-RG,L-M-1,2,Meade Birkin,mbirkinnz@java.com,+1 (954) 431-7206,218 Elka Trail,Miami,United States,33169,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002
RXN-55491-201,2021-10-21,86071-79238-CX,R-L-0.2,6,Ronda Pyson,rpysono0@constantcontact.com,+353 (836) 436-1472,850 Jenna Court,Clones,Ireland,H23,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
